case:concept:name,concept:name,time:timestamp
149,Submit_Quiz,2025-04-01 11:58:00
149,Logout,2025-04-01 12:01:00
150,Login,2025-04-01 14:11:00
150,Attempt_Quiz,2025-04-01 14:12:00
150,Submit_Quiz,2025-04-01 14:23:00
150,Logout,2025-04-01 14:27:00
151,Login,2025-04-01 08:39:00
151,View_Content,2025-04-01 08:40:00
151,Attempt_Quiz,2025-04-01 08:42:00
151,Submit_Quiz,2025-04-01 08:53:00
151,Logout,2025-04-01 08:57:00
152,Login,2025-04-01 13:56:00
152,Attempt_Quiz,2025-04-01 13:59:00
152,Submit_Quiz,2025-04-01 14:08:00
152,Logout,2025-04-01 14:11:00
153,Login,2025-04-01 15:33:00
153,View_Content,2025-04-01 15:35:00
153,Attempt_Quiz,2025-04-01 15:39:00
153,Logout,2025-04-01 15:42:00
154,Login,2025-04-01 15:15:00
154,View_Content,2025-04-01 15:23:00
154,Attempt_Quiz,2025-04-01 15:25:00
154,Logout,2025-04-01 15:27:00
155,Login,2025-04-01 16:12:00
155,View_Content,2025-04-01 16:19:00
155,Attempt_Quiz,2025-04-01 16:20:00
155,Submit_Quiz,2025-04-01 16:22:00
155,Logout,2025-04-01 16:26:00
156,Login,2025-04-01 11:32:00
156,View_Content,2025-04-01 11:37:00
156,Attempt_Quiz,2025-04-01 11:41:00
156,Submit_Quiz,2025-04-01 11:54:00
156,Logout,2025-04-01 11:57:00
157,Login,2025-04-01 08:55:00
157,View_Content,2025-04-01 09:00:00
157,Attempt_Quiz,2025-04-01 09:02:00
157,Submit_Quiz,2025-04-01 09:05:00
157,Logout,2025-04-01 09:08:00
158,Login,2025-04-01 10:36:00
158,View_Content,2025-04-01 10:43:00
158,Attempt_Quiz,2025-04-01 10:45:00
158,Submit_Quiz,2025-04-01 10:49:00
158,Logout,2025-04-01 10:52:00
159,Login,2025-04-01 10:48:00
159,View_Content,2025-04-01 10:53:00
159,Attempt_Quiz,2025-04-01 10:55:00
159,Submit_Quiz,2025-04-01 10:59:00
159,Logout,2025-04-01 11:01:00
160,Login,2025-04-01 16:48:00
160,View_Content,2025-04-01 16:53:00
160,Attempt_Quiz,2025-04-01 16:55:00
160,Submit_Quiz,2025-04-01 17:08:00
160,Logout,2025-04-01 17:09:00
161,Login,2025-04-01 16:00:00
161,View_Content,2025-04-01 16:02:00
161,Attempt_Quiz,2025-04-01 16:04:00
161,Submit_Quiz,2025-04-01 16:10:00
161,Logout,2025-04-01 16:14:00
162,Login,2025-04-01 08:29:00
162,View_Content,2025-04-01 08:30:00
162,Attempt_Quiz,2025-04-01 08:31:00
162,Submit_Quiz,2025-04-01 08:35:00
162,Logout,2025-04-01 08:37:00
163,Login,2025-04-01 17:10:00
163,View_Content,2025-04-01 17:19:00
163,Attempt_Quiz,2025-04-01 17:21:00
163,Submit_Quiz,2025-04-01 17:26:00
163,Logout,2025-04-01 17:30:00
164,Login,2025-04-01 15:48:00
164,View_Content,2025-04-01 15:56:00
164,Attempt_Quiz,2025-04-01 16:00:00
164,Submit_Quiz,2025-04-01 16:12:00
164,Logout,2025-04-01 16:16:00
165,Login,2025-04-01 16:40:00
165,Attempt_Quiz,2025-04-01 16:44:00
165,Submit_Quiz,2025-04-01 16:52:00
165,Logout,2025-04-01 16:56:00
166,Login,2025-04-01 14:36:00
166,View_Content,2025-04-01 14:41:00
166,Logout,2025-04-01 14:43:00
167,Login,2025-04-01 14:40:00
167,View_Content,2025-04-01 14:44:00
167,Attempt_Quiz,2025-04-01 14:46:00
167,Submit_Quiz,2025-04-01 14:59:00
167,Logout,2025-04-01 15:02:00
168,Login,2025-04-01 13:42:00
168,View_Content,2025-04-01 13:45:00
168,Attempt_Quiz,2025-04-01 13:49:00
168,Logout,2025-04-01 13:53:00
169,Login,2025-04-01 11:24:00
169,View_Content,2025-04-01 11:32:00
169,Attempt_Quiz,2025-04-01 11:34:00
169,Logout,2025-04-01 11:35:00
170,Login,2025-04-01 16:41:00
170,View_Content,2025-04-01 16:44:00
170,Attempt_Quiz,2025-04-01 16:48:00
170,Submit_Quiz,2025-04-01 16:57:00
170,Logout,2025-04-01 17:00:00
171,Login,2025-04-01 12:41:00
171,Attempt_Quiz,2025-04-01 12:43:00
171,Submit_Quiz,2025-04-01 12:50:00
171,Logout,2025-04-01 12:51:00
172,Login,2025-04-01 17:34:00
172,View_Content,2025-04-01 17:43:00
172,Attempt_Quiz,2025-04-01 17:45:00
172,Submit_Quiz,2025-04-01 17:55:00
172,Logout,2025-04-01 17:56:00
173,Login,2025-04-01 13:28:00
173,Attempt_Quiz,2025-04-01 13:30:00
173,Submit_Quiz,2025-04-01 13:38:00
173,Logout,2025-04-01 13:41:00
174,Login,2025-04-01 10:40:00
174,Attempt_Quiz,2025-04-01 10:43:00
174,Submit_Quiz,2025-04-01 10:51:00
174,Logout,2025-04-01 10:53:00
175,Login,2025-04-01 17:00:00
175,Attempt_Quiz,2025-04-01 17:04:00
175,Logout,2025-04-01 17:08:00
176,Login,2025-04-01 13:50:00
176,Attempt_Quiz,2025-04-01 13:53:00
176,Submit_Quiz,2025-04-01 13:59:00
176,Logout,2025-04-01 14:02:00
177,Login,2025-04-01 16:26:00
177,View_Content,2025-04-01 16:27:00
177,Attempt_Quiz,2025-04-01 16:30:00
177,Submit_Quiz,2025-04-01 16:41:00
177,Logout,2025-04-01 16:44:00
178,Login,2025-04-01 16:24:00
178,View_Content,2025-04-01 16:28:00
178,Attempt_Quiz,2025-04-01 16:30:00
178,Logout,2025-04-01 16:32:00
179,Login,2025-04-01 16:37:00
179,View_Content,2025-04-01 16:40:00
179,Attempt_Quiz,2025-04-01 16:44:00
179,Logout,2025-04-01 16:48:00
180,Login,2025-04-01 15:01:00
180,View_Content,2025-04-01 15:02:00
180,Attempt_Quiz,2025-04-01 15:06:00
180,Submit_Quiz,2025-04-01 15:13:00
180,Logout,2025-04-01 15:15:00
181,Login,2025-04-01 13:00:00
181,View_Content,2025-04-01 13:05:00
181,Attempt_Quiz,2025-04-01 13:07:00
181,Submit_Quiz,2025-04-01 13:19:00
181,Logout,2025-04-01 13:20:00
182,Login,2025-04-01 08:52:00
182,View_Content,2025-04-01 08:58:00
182,Attempt_Quiz,2025-04-01 09:01:00
182,Submit_Quiz,2025-04-01 09:15:00
182,Logout,2025-04-01 09:16:00
183,Login,2025-04-01 12:44:00
183,View_Content,2025-04-01 12:48:00
183,Attempt_Quiz,2025-04-01 12:50:00
183,Submit_Quiz,2025-04-01 13:00:00
183,Logout,2025-04-01 13:03:00
184,Login,2025-04-01 14:29:00
184,View_Content,2025-04-01 14:37:00
184,Attempt_Quiz,2025-04-01 14:41:00
184,Submit_Quiz,2025-04-01 14:43:00
184,Logout,2025-04-01 14:46:00
185,Login,2025-04-01 13:09:00
185,View_Content,2025-04-01 13:16:00
185,Attempt_Quiz,2025-04-01 13:19:00
185,Logout,2025-04-01 13:22:00
186,Login,2025-04-01 10:34:00
186,View_Content,2025-04-01 10:39:00
186,Attempt_Quiz,2025-04-01 10:42:00
186,Logout,2025-04-01 10:44:00
187,Login,2025-04-01 12:03:00
187,View_Content,2025-04-01 12:06:00
187,Attempt_Quiz,2025-04-01 12:07:00
187,Submit_Quiz,2025-04-01 12:18:00
187,Logout,2025-04-01 12:20:00
188,Login,2025-04-01 16:02:00
188,View_Content,2025-04-01 16:07:00
188,Attempt_Quiz,2025-04-01 16:09:00
188,Logout,2025-04-01 16:11:00
189,Login,2025-04-01 13:30:00
189,View_Content,2025-04-01 13:33:00
189,Attempt_Quiz,2025-04-01 13:35:00
189,Submit_Quiz,2025-04-01 13:39:00
189,Logout,2025-04-01 13:43:00
190,Login,2025-04-01 13:16:00
190,View_Content,2025-04-01 13:25:00
190,Attempt_Quiz,2025-04-01 13:28:00
190,Logout,2025-04-01 13:32:00
191,Login,2025-04-01 16:56:00
191,View_Content,2025-04-01 16:59:00
191,Attempt_Quiz,2025-04-01 17:00:00
191,Logout,2025-04-01 17:02:00
192,Login,2025-04-01 12:42:00
192,View_Content,2025-04-01 12:49:00
192,Logout,2025-04-01 12:51:00
193,Login,2025-04-01 12:13:00
193,View_Content,2025-04-01 12:19:00
193,Attempt_Quiz,2025-04-01 12:21:00
193,Submit_Quiz,2025-04-01 12:29:00
193,Logout,2025-04-01 12:31:00
194,Login,2025-04-01 15:35:00
194,View_Content,2025-04-01 15:42:00
194,Attempt_Quiz,2025-04-01 15:44:00
194,Submit_Quiz,2025-04-01 15:48:00
194,Logout,2025-04-01 15:51:00
195,Login,2025-04-01 11:06:00
195,View_Content,2025-04-01 11:07:00
195,Attempt_Quiz,2025-04-01 11:09:00
195,Logout,2025-04-01 11:11:00
196,Login,2025-04-01 10:56:00
196,View_Content,2025-04-01 11:04:00
196,Attempt_Quiz,2025-04-01 11:08:00
196,Submit_Quiz,2025-04-01 11:15:00
196,Logout,2025-04-01 11:17:00
197,Login,2025-04-01 16:37:00
197,Attempt_Quiz,2025-04-01 16:41:00
197,Logout,2025-04-01 16:45:00
198,Login,2025-04-01 17:25:00
198,View_Content,2025-04-01 17:28:00
198,Attempt_Quiz,2025-04-01 17:29:00
198,Submit_Quiz,2025-04-01 17:37:00
198,Logout,2025-04-01 17:40:00
199,Login,2025-04-01 16:50:00
199,View_Content,2025-04-01 16:56:00
199,Attempt_Quiz,2025-04-01 17:00:00
199,Submit_Quiz,2025-04-01 17:13:00
199,Logout,2025-04-01 17:14:00
200,Login,2025-04-01 08:23:00
200,Attempt_Quiz,2025-04-01 08:26:00
200,Submit_Quiz,2025-04-01 08:34:00
200,Logout,2025-04-01 08:36:00
201,Login,2025-04-01 10:25:00
201,View_Content,2025-04-01 10:30:00
201,Attempt_Quiz,2025-04-01 10:33:00
201,Logout,2025-04-01 10:35:00
202,Login,2025-04-01 10:42:00
202,View_Content,2025-04-01 10:44:00
202,Attempt_Quiz,2025-04-01 10:48:00
202,Submit_Quiz,2025-04-01 10:59:00
202,Logout,2025-04-01 11:03:00
203,Login,2025-04-01 16:55:00
203,View_Content,2025-04-01 17:03:00
203,Attempt_Quiz,2025-04-01 17:07:00
203,Submit_Quiz,2025-04-01 17:20:00
203,Logout,2025-04-01 17:23:00
204,Login,2025-04-01 16:37:00
204,View_Content,2025-04-01 16:38:00
204,Attempt_Quiz,2025-04-01 16:40:00
204,Logout,2025-04-01 16:41:00
205,Login,2025-04-01 12:51:00
205,View_Content,2025-04-01 12:57:00
205,Attempt_Quiz,2025-04-01 12:59:00
205,Submit_Quiz,2025-04-01 13:10:00
205,Logout,2025-04-01 13:14:00
206,Login,2025-04-01 12:57:00
206,View_Content,2025-04-01 13:05:00
206,Attempt_Quiz,2025-04-01 13:06:00
206,Submit_Quiz,2025-04-01 13:15:00
206,Logout,2025-04-01 13:18:00
207,Login,2025-04-01 15:49:00
207,Attempt_Quiz,2025-04-01 15:52:00
207,Submit_Quiz,2025-04-01 16:02:00
207,Logout,2025-04-01 16:05:00
208,Login,2025-04-01 10:14:00
208,View_Content,2025-04-01 10:16:00
208,Attempt_Quiz,2025-04-01 10:19:00
208,Submit_Quiz,2025-04-01 10:30:00
208,Logout,2025-04-01 10:31:00
209,Login,2025-04-01 15:42:00
209,Attempt_Quiz,2025-04-01 15:45:00
209,Submit_Quiz,2025-04-01 15:56:00
209,Logout,2025-04-01 15:59:00
210,Login,2025-04-01 16:22:00
210,View_Content,2025-04-01 16:23:00
210,Attempt_Quiz,2025-04-01 16:26:00
210,Submit_Quiz,2025-04-01 16:37:00
210,Logout,2025-04-01 16:39:00
211,Login,2025-04-01 17:30:00
211,Attempt_Quiz,2025-04-01 17:32:00
211,Submit_Quiz,2025-04-01 17:42:00
211,Logout,2025-04-01 17:46:00
212,Login,2025-04-01 16:08:00
212,Logout,2025-04-01 16:09:00
213,Login,2025-04-01 17:22:00
213,View_Content,2025-04-01 17:28:00
213,Attempt_Quiz,2025-04-01 17:31:00
213,Submit_Quiz,2025-04-01 17:41:00
213,Logout,2025-04-01 17:42:00
214,Login,2025-04-01 08:51:00
214,View_Content,2025-04-01 08:58:00
214,Logout,2025-04-01 09:02:00
215,Login,2025-04-01 17:38:00
215,View_Content,2025-04-01 17:41:00
215,Attempt_Quiz,2025-04-01 17:43:00
215,Submit_Quiz,2025-04-01 17:46:00
215,Logout,2025-04-01 17:49:00
216,Login,2025-04-01 16:23:00
216,View_Content,2025-04-01 16:29:00
216,Attempt_Quiz,2025-04-01 16:32:00
216,Submit_Quiz,2025-04-01 16:43:00
216,Logout,2025-04-01 16:44:00
217,Login,2025-04-01 11:10:00
217,View_Content,2025-04-01 11:13:00
217,Attempt_Quiz,2025-04-01 11:15:00
217,Submit_Quiz,2025-04-01 11:28:00
217,Logout,2025-04-01 11:29:00
218,Login,2025-04-01 16:51:00
218,View_Content,2025-04-01 16:54:00
218,Attempt_Quiz,2025-04-01 16:57:00
218,Logout,2025-04-01 16:58:00
219,Login,2025-04-01 17:36:00
219,Attempt_Quiz,2025-04-01 17:38:00
219,Submit_Quiz,2025-04-01 17:47:00
219,Logout,2025-04-01 17:51:00
220,Login,2025-04-01 08:38:00
220,View_Content,2025-04-01 08:41:00
220,Attempt_Quiz,2025-04-01 08:42:00
220,Submit_Quiz,2025-04-01 08:56:00
220,Logout,2025-04-01 08:57:00
221,Login,2025-04-01 10:38:00
221,View_Content,2025-04-01 10:47:00
221,Attempt_Quiz,2025-04-01 10:49:00
221,Submit_Quiz,2025-04-01 11:03:00
221,Logout,2025-04-01 11:04:00
222,Login,2025-04-01 16:14:00
222,View_Content,2025-04-01 16:19:00
222,Attempt_Quiz,2025-04-01 16:22:00
222,Submit_Quiz,2025-04-01 16:25:00
222,Logout,2025-04-01 16:26:00
223,Login,2025-04-01 09:22:00
223,View_Content,2025-04-01 09:31:00
223,Attempt_Quiz,2025-04-01 09:33:00
223,Submit_Quiz,2025-04-01 09:42:00
223,Logout,2025-04-01 09:43:00
224,Login,2025-04-01 15:17:00
224,View_Content,2025-04-01 15:22:00
224,Attempt_Quiz,2025-04-01 15:23:00
224,Submit_Quiz,2025-04-01 15:27:00
224,Logout,2025-04-01 15:30:00
225,Login,2025-04-01 11:30:00
225,View_Content,2025-04-01 11:33:00
225,Logout,2025-04-01 11:37:00
226,Login,2025-04-01 16:30:00
226,View_Content,2025-04-01 16:31:00
226,Attempt_Quiz,2025-04-01 16:35:00
226,Submit_Quiz,2025-04-01 16:41:00
226,Logout,2025-04-01 16:45:00
227,Login,2025-04-01 12:23:00
227,Attempt_Quiz,2025-04-01 12:27:00
227,Submit_Quiz,2025-04-01 12:39:00
227,Logout,2025-04-01 12:42:00
228,Login,2025-04-01 17:53:00
228,View_Content,2025-04-01 17:56:00
228,Attempt_Quiz,2025-04-01 17:57:00
228,Submit_Quiz,2025-04-01 18:09:00
228,Logout,2025-04-01 18:11:00
229,Login,2025-04-01 10:01:00
229,Attempt_Quiz,2025-04-01 10:04:00
229,Submit_Quiz,2025-04-01 10:12:00
229,Logout,2025-04-01 10:16:00
230,Login,2025-04-01 17:08:00
230,Attempt_Quiz,2025-04-01 17:10:00
230,Submit_Quiz,2025-04-01 17:23:00
230,Logout,2025-04-01 17:24:00
231,Login,2025-04-01 09:36:00
231,View_Content,2025-04-01 09:45:00
231,Attempt_Quiz,2025-04-01 09:49:00
231,Submit_Quiz,2025-04-01 09:53:00
231,Logout,2025-04-01 09:56:00
232,Login,2025-04-01 14:43:00
232,View_Content,2025-04-01 14:52:00
232,Attempt_Quiz,2025-04-01 14:55:00
232,Submit_Quiz,2025-04-01 15:03:00
232,Logout,2025-04-01 15:05:00
233,Login,2025-04-01 08:32:00
233,View_Content,2025-04-01 08:33:00
233,Attempt_Quiz,2025-04-01 08:34:00
233,Logout,2025-04-01 08:36:00
234,Login,2025-04-01 09:17:00
234,View_Content,2025-04-01 09:23:00
234,Attempt_Quiz,2025-04-01 09:26:00
234,Logout,2025-04-01 09:27:00
235,Login,2025-04-01 11:51:00
235,View_Content,2025-04-01 11:59:00
235,Attempt_Quiz,2025-04-01 12:00:00
235,Logout,2025-04-01 12:02:00
236,Login,2025-04-01 14:34:00
236,View_Content,2025-04-01 14:35:00
236,Attempt_Quiz,2025-04-01 14:36:00
236,Submit_Quiz,2025-04-01 14:46:00
236,Logout,2025-04-01 14:49:00
237,Login,2025-04-01 09:45:00
237,View_Content,2025-04-01 09:54:00
237,Logout,2025-04-01 09:58:00
238,Login,2025-04-01 14:26:00
238,View_Content,2025-04-01 14:27:00
238,Attempt_Quiz,2025-04-01 14:28:00
238,Submit_Quiz,2025-04-01 14:37:00
238,Logout,2025-04-01 14:41:00
239,Login,2025-04-01 17:25:00
239,View_Content,2025-04-01 17:32:00
239,Attempt_Quiz,2025-04-01 17:33:00
239,Submit_Quiz,2025-04-01 17:44:00
239,Logout,2025-04-01 17:46:00
240,Login,2025-04-01 16:16:00
240,Attempt_Quiz,2025-04-01 16:20:00
240,Logout,2025-04-01 16:22:00
241,Login,2025-04-01 08:45:00
241,View_Content,2025-04-01 08:47:00
241,Attempt_Quiz,2025-04-01 08:48:00
241,Logout,2025-04-01 08:52:00
242,Login,2025-04-01 09:09:00
242,View_Content,2025-04-01 09:11:00
242,Attempt_Quiz,2025-04-01 09:12:00
242,Submit_Quiz,2025-04-01 09:19:00
242,Logout,2025-04-01 09:20:00
243,Login,2025-04-01 16:39:00
243,Attempt_Quiz,2025-04-01 16:43:00
243,Submit_Quiz,2025-04-01 16:47:00
243,Logout,2025-04-01 16:51:00
244,Login,2025-04-01 13:59:00
244,View_Content,2025-04-01 14:07:00
244,Attempt_Quiz,2025-04-01 14:09:00
244,Submit_Quiz,2025-04-01 14:20:00
244,Logout,2025-04-01 14:23:00
245,Login,2025-04-01 14:08:00
245,View_Content,2025-04-01 14:13:00
245,Attempt_Quiz,2025-04-01 14:14:00
245,Submit_Quiz,2025-04-01 14:25:00
245,Logout,2025-04-01 14:27:00
246,Login,2025-04-01 15:06:00
246,Attempt_Quiz,2025-04-01 15:09:00
246,Submit_Quiz,2025-04-01 15:23:00
246,Logout,2025-04-01 15:27:00
247,Login,2025-04-01 14:23:00
247,View_Content,2025-04-01 14:31:00
247,Attempt_Quiz,2025-04-01 14:34:00
247,Submit_Quiz,2025-04-01 14:37:00
247,Logout,2025-04-01 14:41:00
248,Login,2025-04-01 10:45:00
248,View_Content,2025-04-01 10:46:00
248,Attempt_Quiz,2025-04-01 10:49:00
248,Submit_Quiz,2025-04-01 10:54:00
248,Logout,2025-04-01 10:56:00
249,Login,2025-04-01 10:30:00
249,Logout,2025-04-01 10:34:00
250,Login,2025-04-01 12:50:00
250,View_Content,2025-04-01 12:56:00
250,Attempt_Quiz,2025-04-01 12:57:00
250,Submit_Quiz,2025-04-01 13:08:00
250,Logout,2025-04-01 13:10:00
251,Login,2025-04-01 12:28:00
251,View_Content,2025-04-01 12:29:00
251,Attempt_Quiz,2025-04-01 12:33:00
251,Submit_Quiz,2025-04-01 12:46:00
251,Logout,2025-04-01 12:50:00
252,Login,2025-04-01 15:54:00
252,Attempt_Quiz,2025-04-01 15:57:00
252,Submit_Quiz,2025-04-01 16:03:00
252,Logout,2025-04-01 16:06:00
253,Login,2025-04-01 16:03:00
253,Attempt_Quiz,2025-04-01 16:06:00
253,Submit_Quiz,2025-04-01 16:11:00
253,Logout,2025-04-01 16:14:00
254,Login,2025-04-01 08:05:00
254,View_Content,2025-04-01 08:09:00
254,Attempt_Quiz,2025-04-01 08:11:00
254,Submit_Quiz,2025-04-01 08:13:00
254,Logout,2025-04-01 08:17:00
255,Login,2025-04-01 12:15:00
255,Attempt_Quiz,2025-04-01 12:18:00
255,Submit_Quiz,2025-04-01 12:25:00
255,Logout,2025-04-01 12:27:00
256,Login,2025-04-01 14:42:00
256,View_Content,2025-04-01 14:46:00
256,Attempt_Quiz,2025-04-01 14:48:00
256,Submit_Quiz,2025-04-01 15:01:00
256,Logout,2025-04-01 15:03:00
257,Login,2025-04-01 16:48:00
257,View_Content,2025-04-01 16:50:00
257,Attempt_Quiz,2025-04-01 16:54:00
257,Submit_Quiz,2025-04-01 16:56:00
257,Logout,2025-04-01 16:58:00
258,Login,2025-04-01 12:13:00
258,View_Content,2025-04-01 12:15:00
258,Attempt_Quiz,2025-04-01 12:18:00
258,Logout,2025-04-01 12:19:00
259,Login,2025-04-01 13:40:00
259,View_Content,2025-04-01 13:48:00
259,Attempt_Quiz,2025-04-01 13:51:00
259,Submit_Quiz,2025-04-01 14:05:00
259,Logout,2025-04-01 14:07:00
260,Login,2025-04-01 11:32:00
260,Attempt_Quiz,2025-04-01 11:33:00
260,Submit_Quiz,2025-04-01 11:44:00
260,Logout,2025-04-01 11:46:00
261,Login,2025-04-01 16:32:00
261,View_Content,2025-04-01 16:40:00
261,Attempt_Quiz,2025-04-01 16:44:00
261,Submit_Quiz,2025-04-01 16:50:00
261,Logout,2025-04-01 16:53:00
262,Login,2025-04-01 12:13:00
262,View_Content,2025-04-01 12:15:00
262,Attempt_Quiz,2025-04-01 12:18:00
262,Submit_Quiz,2025-04-01 12:29:00
262,Logout,2025-04-01 12:32:00
263,Login,2025-04-01 14:15:00
263,View_Content,2025-04-01 14:16:00
263,Attempt_Quiz,2025-04-01 14:17:00
263,Logout,2025-04-01 14:20:00
264,Login,2025-04-01 11:39:00
264,View_Content,2025-04-01 11:47:00
264,Attempt_Quiz,2025-04-01 11:49:00
264,Submit_Quiz,2025-04-01 11:55:00
264,Logout,2025-04-01 11:56:00
265,Login,2025-04-01 12:47:00
265,View_Content,2025-04-01 12:48:00
265,Attempt_Quiz,2025-04-01 12:50:00
265,Submit_Quiz,2025-04-01 12:55:00
265,Logout,2025-04-01 12:56:00
266,Login,2025-04-01 16:38:00
266,View_Content,2025-04-01 16:40:00
266,Attempt_Quiz,2025-04-01 16:43:00
266,Submit_Quiz,2025-04-01 16:50:00
266,Logout,2025-04-01 16:52:00
267,Login,2025-04-01 10:07:00
267,View_Content,2025-04-01 10:08:00
267,Attempt_Quiz,2025-04-01 10:11:00
267,Submit_Quiz,2025-04-01 10:17:00
267,Logout,2025-04-01 10:19:00
268,Login,2025-04-01 12:12:00
268,View_Content,2025-04-01 12:17:00
268,Attempt_Quiz,2025-04-01 12:19:00
268,Submit_Quiz,2025-04-01 12:31:00
268,Logout,2025-04-01 12:34:00
269,Login,2025-04-01 14:14:00
269,Attempt_Quiz,2025-04-01 14:17:00
269,Submit_Quiz,2025-04-01 14:27:00
269,Logout,2025-04-01 14:29:00
270,Login,2025-04-01 10:03:00
270,View_Content,2025-04-01 10:06:00
270,Attempt_Quiz,2025-04-01 10:09:00
270,Submit_Quiz,2025-04-01 10:14:00
270,Logout,2025-04-01 10:18:00
271,Login,2025-04-01 17:25:00
271,View_Content,2025-04-01 17:26:00
271,Attempt_Quiz,2025-04-01 17:30:00
271,Submit_Quiz,2025-04-01 17:39:00
271,Logout,2025-04-01 17:40:00
272,Login,2025-04-01 11:37:00
272,View_Content,2025-04-01 11:41:00
272,Attempt_Quiz,2025-04-01 11:42:00
272,Submit_Quiz,2025-04-01 11:53:00
272,Logout,2025-04-01 11:57:00
273,Login,2025-04-01 16:02:00
273,View_Content,2025-04-01 16:08:00
273,Attempt_Quiz,2025-04-01 16:11:00
273,Submit_Quiz,2025-04-01 16:18:00
273,Logout,2025-04-01 16:19:00
274,Login,2025-04-01 17:42:00
274,Attempt_Quiz,2025-04-01 17:44:00
274,Logout,2025-04-01 17:47:00
275,Login,2025-04-01 16:51:00
275,View_Content,2025-04-01 16:53:00
275,Attempt_Quiz,2025-04-01 16:54:00
275,Logout,2025-04-01 16:58:00
276,Login,2025-04-01 12:40:00
276,Attempt_Quiz,2025-04-01 12:43:00
276,Submit_Quiz,2025-04-01 12:54:00
276,Logout,2025-04-01 12:56:00
277,Login,2025-04-01 08:30:00
277,View_Content,2025-04-01 08:34:00
277,Attempt_Quiz,2025-04-01 08:37:00
277,Submit_Quiz,2025-04-01 08:39:00
277,Logout,2025-04-01 08:42:00
278,Login,2025-04-01 16:06:00
278,View_Content,2025-04-01 16:13:00
278,Attempt_Quiz,2025-04-01 16:14:00
278,Submit_Quiz,2025-04-01 16:18:00
278,Logout,2025-04-01 16:19:00
279,Login,2025-04-01 15:55:00
279,View_Content,2025-04-01 16:03:00
279,Attempt_Quiz,2025-04-01 16:06:00
279,Submit_Quiz,2025-04-01 16:13:00
279,Logout,2025-04-01 16:16:00
280,Login,2025-04-01 10:30:00
280,View_Content,2025-04-01 10:33:00
280,Attempt_Quiz,2025-04-01 10:36:00
280,Submit_Quiz,2025-04-01 10:42:00
280,Logout,2025-04-01 10:46:00
281,Login,2025-04-01 09:16:00
281,Attempt_Quiz,2025-04-01 09:19:00
281,Submit_Quiz,2025-04-01 09:26:00
281,Logout,2025-04-01 09:28:00
282,Login,2025-04-01 10:06:00
282,View_Content,2025-04-01 10:15:00
282,Attempt_Quiz,2025-04-01 10:17:00
282,Submit_Quiz,2025-04-01 10:27:00
282,Logout,2025-04-01 10:29:00
283,Login,2025-04-01 08:59:00
283,Attempt_Quiz,2025-04-01 09:03:00
283,Submit_Quiz,2025-04-01 09:13:00
283,Logout,2025-04-01 09:14:00
284,Login,2025-04-01 16:43:00
284,Attempt_Quiz,2025-04-01 16:46:00
284,Submit_Quiz,2025-04-01 16:49:00
284,Logout,2025-04-01 16:53:00
285,Login,2025-04-01 08:42:00
285,View_Content,2025-04-01 08:45:00
285,Attempt_Quiz,2025-04-01 08:48:00
285,Submit_Quiz,2025-04-01 09:02:00
285,Logout,2025-04-01 09:04:00
286,Login,2025-04-01 10:48:00
286,Attempt_Quiz,2025-04-01 10:49:00
286,Submit_Quiz,2025-04-01 11:00:00
286,Logout,2025-04-01 11:01:00
287,Login,2025-04-01 14:26:00
287,View_Content,2025-04-01 14:27:00
287,Attempt_Quiz,2025-04-01 14:29:00
287,Submit_Quiz,2025-04-01 14:34:00
287,Logout,2025-04-01 14:35:00
288,Login,2025-04-01 08:39:00
288,View_Content,2025-04-01 08:46:00
288,Attempt_Quiz,2025-04-01 08:50:00
288,Logout,2025-04-01 08:51:00
289,Login,2025-04-01 12:47:00
289,View_Content,2025-04-01 12:55:00
289,Attempt_Quiz,2025-04-01 12:56:00
289,Submit_Quiz,2025-04-01 12:59:00
289,Logout,2025-04-01 13:02:00
290,Login,2025-04-01 17:46:00
290,View_Content,2025-04-01 17:54:00
290,Attempt_Quiz,2025-04-01 17:57:00
290,Submit_Quiz,2025-04-01 18:10:00
290,Logout,2025-04-01 18:11:00
291,Login,2025-04-01 10:45:00
291,Attempt_Quiz,2025-04-01 10:46:00
291,Submit_Quiz,2025-04-01 10:50:00
291,Logout,2025-04-01 10:51:00
292,Login,2025-04-01 08:32:00
292,Attempt_Quiz,2025-04-01 08:35:00
292,Submit_Quiz,2025-04-01 08:43:00
292,Logout,2025-04-01 08:44:00
293,Login,2025-04-01 08:32:00
293,View_Content,2025-04-01 08:37:00
293,Attempt_Quiz,2025-04-01 08:38:00
293,Submit_Quiz,2025-04-01 08:51:00
293,Logout,2025-04-01 08:55:00
294,Login,2025-04-01 17:50:00
294,View_Content,2025-04-01 17:56:00
294,Attempt_Quiz,2025-04-01 17:58:00
294,Submit_Quiz,2025-04-01 18:08:00
294,Logout,2025-04-01 18:09:00
295,Login,2025-04-01 11:43:00
295,View_Content,2025-04-01 11:47:00
295,Attempt_Quiz,2025-04-01 11:50:00
295,Submit_Quiz,2025-04-01 11:54:00
295,Logout,2025-04-01 11:58:00
296,Login,2025-04-01 10:38:00
296,View_Content,2025-04-01 10:47:00
296,Attempt_Quiz,2025-04-01 10:48:00
296,Submit_Quiz,2025-04-01 11:01:00
296,Logout,2025-04-01 11:05:00
297,Login,2025-04-01 10:21:00
297,View_Content,2025-04-01 10:24:00
